time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
21/Oct/2021:14:51:35,2788372,660600,200283,207000,1190192,1062934,1415883,2667879,952496,200283,4780776,2682023,2667879,1062936,2667879,317364,405286,1854774,118214,2667879,1062936,16776268,131136,3324576,317364,2667879,1190192,1062934,292920,1415883,2682023,1415883,200283,1062936,2785672,292920,14562728,660600,405286,876752,10635092,308796,2634516,1062934,1192640,309197,2667879,292920,200283,14394792
21/Oct/2021:14:51:40,1190192,952496,200283,2682023,2785672,207000,660600,2785672,14394792,1062936,405286,952496,660600,1427292,14562728,14562728,2785672,2682023,14562728,405286,200283,2682023,292920,1457456,405286,876752,710484,952496,350044,310672,389152,952496,2730624,200283,292920,1415883,952496,660600,2254978,76234,1190192,660600,2785672,2682023,952496,200283,1401072,237792,1190192,1190192
21/Oct/2021:14:51:45,200283,2785672,1062934,876752,389152,1190192,373028,271032,2667879,309197,1190192,200283,1190192,2667879,405286,952496,2254978,2667879,2667879,1062936,2682023,200283,1062936,14562728,1192640,317364,652408,2682023,2667879,952496,2667879,1415883,3324576,308796,2255636,131136,3324576,1192640,3324576,876752,2682023,660600,2682023,263570,1889360,263570,1415883,389152,271032,1062934
21/Oct/2021:14:51:50,405286,2254978,14562728,257261,2785672,2682023,292920,248317,2682023,3324576,1415883,2381102,3324576,2612585,2682023,2682023,248317,2682023,1415883,2381102,660600,70993,2682023,1415883,2667879,405286,1062934,16776268,237792,559865,652408,76234,308796,2682023,200283,14562728,2667879,70993,1062936,2667879,1190192,952496,1415883,3324576,1062936,652408,76234,952496,200283,200283
21/Oct/2021:14:51:55,2773384,248317,652408,2255636,1415883,14394792,2682023,2682023,200283,1457456,2785672,2667879,2773384,876752,1062934,271032,952496,1190192,2667879,1062934,1415883,292920,660600,1062934,2682023,2254978,2682023,14562728,2667879,2773384,2255636,952496,248317,131136,952496,14562728,281102,2255636,2667879,3324576,1062936,1415883,200283,2254978,281102,2682023,131136,2381102,1062934,1190192
21/Oct/2021:14:52:00,2254978,200283,952496,309197,2785672,2785672,16776268,952496,876752,3324576,292920,292920,200283,389152,16776268,1415883,2785672,660600,2381102,200283,2682023,317364,1062934,2682023,952496,271032,1415883,2667879,1426908,308796,2254978,1062934,1062934,2682023,890396,2785672,405286,2785672,660600,1415883,2682023,952496,876752,1062934,952496,3324576,131136,932016,2667879,200283
21/Oct/2021:14:52:05,1062934,1062936,292920,2785672,248317,1062936,890332,2667879,1062934,660600,2667879,2682023,1334746,310672,3324576,200283,292920,200283,200283,2381102,14562728,308796,1457456,2682023,2255636,1415883,1062934,660600,2725736,2785672,1062936,660600,1415883,1190192,1062934,660600,952496,2951664,660600,271032,2255636,1190192,350044,2682023,1190192,308796,271032,200283,145032,2638208
21/Oct/2021:14:52:10,2773384,309197,248317,14562728,1457456,292920,237792,200283,309197,2254978,952496,16776268,1415883,14562728,1427292,2785672,2381102,317364,2381102,1062934,1190192,405286,2254978,2951664,309197,1192640,3324576,2682023,373028,292920,1427292,14562728,1426908,2667879,2381102,200283,207000,2730624,373028,2785672,1190192,4780776,310672,310672,2381102,559865,200283,14562728,317364,1062934
21/Oct/2021:14:52:15,652408,2682023,16776268,2773384,248317,2254978,310672,660600,1062936,16776268,200283,1192640,271032,1415883,292920,3324576,292920,952496,952496,14562728,2773384,1062936,1415883,2773384,292920,2785672,292920,2682023,1062934,389152,952496,1401072,2682023,890396,1062936,310672,952496,2785672,317364,1192640,76635,1415883,1062934,1426908,876752,1062936,660600,308796,2381102,200283
21/Oct/2021:14:52:20,145032,292920,876752,660600,498008,317364,310672,1415883,1062934,1062936,14394792,310672,2682023,660600,1415883,76234,1190192,310672,660600,227921,710484,1062936,1427292,1062934,1426908,2381102,131136,2785672,1190192,1190192,1190192,14562728,271032,405286,292920,1457456,1190192,14394792,1415883,14562728,890396,14562728,2785672,2785672,405286,292920,248317,952496,200283,251960
21/Oct/2021:14:52:25,1415883,292920,317364,2682023,660600,16776268,263570,292920,1062934,317364,1190192,2682023,952496,308796,1062936,2667879,1190192,3324576,248317,660600,1062936,1062934,1062934,2682023,248317,2634516,2682023,2667879,14394792,1401072,1062936,310672,2667879,2381102,200283,1062936,1415883,2255636,660600,14394792,292920,1426908,2682023,660600,389152,3324576,2254978,309197,317364,2682023
21/Oct/2021:14:52:30,2667879,292920,248317,207000,3324576,389152,660600,660600,1062934,271032,3324576,2254978,1192640,389152,2381102,2682023,2682023,2682023,16776268,16776268,1062936,237792,660600,108252,14562728,3324576,2254978,131136,1062936,1062936,248317,1415883,131136,2254978,9220408,1415883,2667879,1190192,3324576,652408,405286,2682023,389152,1062936,405286,2773384,952496,200283,310604,207000
21/Oct/2021:14:52:35,200283,2254978,2785672,2785672,660600,1062934,1062934,76234,292920,3173016,131136,890396,2667879,2255636,890332,1190192,652408,1062934,405286,1415883,145032,2785672,2785672,14562728,1427292,2785672,1062936,660600,1062936,200283,652408,2634516,952496,952496,1192640,271032,1062934,263570,3324576,207000,350044,76234,4348208,350044,1457456,1775772,660600,2682023,1415883,1062936
21/Oct/2021:14:52:40,2682023,2667879,2773384,1062936,2254978,248317,1457456,1062934,405286,1426908,14394792,1190192,3324576,76234,200283,1062936,952496,200283,2255636,2785672,2254978,1062934,2682023,16776268,1062936,1415883,1415883,1415883,1415883,1415883,1427292,2667879,1062936,350044,2932002,1190192,7099388,2785672,1415883,2667879,292920,14562728,1062934,310604,2585383,2682023,248317,3324576,2682023,2785672
21/Oct/2021:14:52:45,263570,200283,559865,1062934,1415883,7296164,1415883,4747872,2773384,2255636,10766164,952496,263570,405286,876752,660600,2679168,292920,1062936,200283,1771676,1457456,2785672,2682023,200283,2682023,200283,1604653,952496,2682023,952496,292920,1401072,1415883,2785672,2682023,1062936,14394792,876752,14394792,4348208,292920,660600,2381102,2785672,2667879,876752,200283,1062936,237792
21/Oct/2021:14:52:50,1190192,248317,1415883,6651748,660600,200283,3324576,952496,1062934,200283,2638208,292920,1426908,237792,2682023,131136,260152,952496,2612585,2634516,2785672,200283,2721640,2255636,317364,389152,1062936,1062934,2785672,2682023,2255636,3324576,2612585,1062936,317364,3324576,263570,131136,660600,1190192,248317,1062934,1062936,3324576,308796,1427292,1190192,214372,309197,200283
21/Oct/2021:14:52:55,70993,207000,1062934,389152,317364,2682023,660600,2682023,16776268,389152,1426908,16776268,292920,2634516,1062936,1415883,310604,1062934,3324576,1062934,3324576,14394792,248317,309197,14562728,1062936,952496,292920,2682023,876752,263570,1190192,1062934,1062936,200283,2682023,1426908,9220408,1194288,660600,2785672,2682023,660600,2667879,200283,2682023,952496,14562728,1062934,2646400
21/Oct/2021:14:53:00,2739220,1062936,308796,1190192,1427292,263570,14562728,660600,952496,2381102,876752,2667879,292920,952496,1190192,1192640,2682023,952496,2785672,952496,2785672,1518992,207000,2682023,2381102,308796,2785672,952496,2785672,200283,2682023,1415883,952496,1415883,2773384,200283,3324576,498008,1415883,2785672,76635,14562728,876752,2255636,373028,1062934,952496,1401072,2254978,2381102
21/Oct/2021:14:53:05,1415883,200283,2667879,2634516,200283,1415883,1062936,559865,2667879,2785672,876752,952496,1415883,2682023,1401072,389152,2682023,308796,131136,200283,1190192,2773384,271032,1415883,2574478,2785672,2773384,2667879,2682023,200283,14347502,652408,16776268,3324576,14562728,2785672,952496,2667879,317364,1192640,1062936,2255636,1062936,76234,2682023,1062934,6933273,3324576,2682023,2785672
21/Oct/2021:14:53:10,660600,1415883,76234,1062936,2785672,952496,1192640,1190192,2667879,76234,1062934,308796,890396,200283,14562728,248317,1190192,2255636,131136,2725736,200283,1427292,200283,200283,1062934,389152,1457456,3324576,1426908,660600,2785672,271032,3324576,405286,1415883,76234,14562728,2682023,1062934,2667879,2682023,292920,952496,200283,1062936,2785672,1190192,405286,200283,2725736
21/Oct/2021:14:53:15,1427292,1415883,1062934,710484,2682023,2682023,2682023,2785672,200283,660600,2785672,1854774,3324576,2682023,292920,1854774,200283,2785672,1415883,2785672,3324576,14562728,1190192,1062936,952496,14562728,2255636,2682023,1401072,2667879,131136,200283,1062934,2785672,1190192,200283,1457456,2785672,281102,2682023,1415883,1062934,1062934,292920,248317,317364,1062936,14562728,660600,263570
21/Oct/2021:14:53:20,1192640,3324576,2785672,2667879,4749881,559865,952496,2785672,118214,1415883,2667879,2785672,2682023,14394792,1062936,2254978,14562728,263570,310672,310672,292920,1062936,1190192,952496,2725736,876752,292920,207000,1062934,1190192,1192640,660600,2381102,263570,292920,2785672,317364,2682023,405286,2785672,876752,2682023,1062934,389152,200283,1062934,83807,660600,200283,317364
21/Oct/2021:14:53:25,1062934,14394792,200283,108252,1415883,2667879,660600,2682023,1426908,16776268,14562728,1426908,292920,310672,16776268,1415883,317364,1415883,1426908,131136,2682023,1457456,2682023,1457456,1062936,2785672,14562728,1062936,1457456,237792,310672,1062934,1457456,1062936,952496,200283,1190192,16776268,2785672,1457456,1190192,1523088,200283,1062934,1062934,9220408,2682023,1415883,1062934,2682023
21/Oct/2021:14:53:30,2682023,1415883,2682023,2612585,1062934,952496,1062934,890396,1062934,200283,263570,1190192,310672,1426908,2725736,660600,200283,2682023,1415883,2667879,2667879,1062934,237792,389152,1415883,3324576,2773384,263570,1190192,2785672,131136,271032,207000,16776268,200283,1415883,1062934,310672,200283,2254978,2682023,292920,2785672,2773384,292920,309197,660600,1062934,1062934,1062934
21/Oct/2021:14:53:35,1062936,14382504,200283,271032,131136,559865,2381102,1062936,200283,118214,405286,1426908,1457456,559865,2682023,317364,1604653,1415883,309197,281102,1426908,237792,310672,652408,1062936,248317,70667,292920,405286,1190192,2682023,1062934,1415883,76234,2682023,14562728,200283,248317,4348208,2951664,2682023,76234,237792,3324576,200283,1062936,1062936,1062934,2682023,16776268
21/Oct/2021:14:53:40,200283,271032,2667879,14562728,1192640,2682023,292920,1190192,1415883,271032,660600,2255636,292920,292920,292920,1190192,1190192,1190192,200283,1062934,200283,498008,3324576,1415883,1062934,2785672,1062936,10766164,76234,1062936,1062934,237792,76234,2682023,271032,952496,200283,131136,1194288,317364,405286,200283,1415883,2682023,795376,2255636,1415883,1190192,1415883,14562728
21/Oct/2021:14:53:45,890396,76234,2951664,108252,2682023,1190192,309197,2682023,200283,660600,3324576,248317,405286,876752,2612585,263570,2682023,292920,2254978,1415883,660600,309197,4780776,952496,876752,2667879,271032,200283,3324576,271032,292920,660600,952496,1415883,2682023,405286,1062936,2254978,2785672,1190192,1062934,2739220,317364,1415883,2785672,292920,1062936,1415883,200283,292920
21/Oct/2021:14:53:50,200283,2667879,405286,2682023,890396,1062934,256144,389152,1062936,2931930,2612585,2255636,207000,1062934,3324576,405286,1190192,1062934,2682023,317364,271032,1457456,1062936,1062936,2634516,3324576,876752,1062936,1062934,292920,76234,200283,405286,876752,308796,405286,207000,2255636,76234,2682023,292920,4780776,2667879,1062934,200283,1190192,292920,559865,1062936,1427292
21/Oct/2021:14:53:55,16776268,263570,3324576,248317,3324576,1190192,1415883,952496,952496,292920,292920,3324576,505568,308796,1062936,309197,200283,2255636,1415883,309197,9220408,9269392,405286,2785672,131136,1415883,1457456,405286,2682023,800564,76234,1062934,2725736,237792,952496,405286,405286,2725736,1190192,1775772,1415883,1415883,2682023,2585383,14394792,652408,4392320,1401072,1062934,2785672
21/Oct/2021:14:54:00,1190192,3324576,76234,2667879,1062934,1062934,131136,3324576,2682023,14562728,660600,952496,405286,952496,3324576,3324576,952496,200283,2381102,14562728,292920,271032,308796,1415883,1415883,1190192,292920,660600,145032,952496,652408,200283,1401072,1415883,280632,1190192,317364,890396,1427292,1062934,309197,200283,76234,2667879,389152,200283,292920,1415883,1062934,200283
21/Oct/2021:14:54:05,200283,1415883,1062936,2254978,2667879,2725736,389152,1062936,200283,1062934,76234,1062934,317364,660600,3324576,2682023,200283,317364,1062934,2254978,1415883,200283,1192640,660600,3324576,248317,3324576,660600,200283,200283,1062934,292920,200283,2682023,1062936,16776268,890396,14394792,2255636,3324576,292920,1415883,200283,1415883,292920,952496,271032,200283,292920,200283
21/Oct/2021:14:54:10,14562728,1062934,1062934,200283,2577406,200283,2667879,248317,14562728,76234,292920,14562728,1775772,2951664,405286,952496,14562728,6933273,292920,389152,1062936,145032,200283,292920,4780776,200283,405286,1062934,1190192,248317,660600,952496,1062936,2682023,2951664,200283,2381102,317364,76635,2682023,83807,248317,1062936,13145512,652408,1062936,1062936,292920,1415883,2682023
21/Oct/2021:14:54:15,405286,2682023,1192640,952496,308796,1062936,4780776,3324576,271032,876752,952496,3324576,200283,292920,952496,2585383,2646400,14394792,1062934,1192640,3324576,2682023,292920,1190192,14562728,200283,2255636,271032,1415883,1062936,2785672,200283,1190192,1415883,1062934,876752,2682023,76234,271032,1415883,660600,131136,1062936,2773384,1190192,405286,1426908,876752,405286,2381102
21/Oct/2021:14:54:20,14562728,14562728,1415883,16776268,1062936,14562728,1062934,2785672,1062934,2682023,76234,1062936,1251728,660600,660600,309197,2785672,2682023,2682023,14562728,1415883,1062934,207000,2951664,1192640,76234,1457456,2785672,559865,1190192,292920,1192640,2682023,1427292,2682023,2667879,264248,76234,308796,2725736,1415883,2773384,652408,1415883,2667879,2612585,876752,200283,14562728,952496
21/Oct/2021:14:54:25,2785672,2785672,248317,317364,2682023,1426908,3324576,2667879,76234,292920,1426908,292920,131136,308796,952496,876752,2682023,16776268,3324576,890332,952496,263570,2682023,200283,271032,1062934,660600,292920,9269392,1062934,890396,652408,263570,2682023,890396,2612585,1190192,1062934,200283,2682023,200283,2682023,1401072,14562728,317364,1427292,131136,248317,1062936,1523088
21/Oct/2021:14:54:30,1062934,200283,200283,1401072,2667879,308796,1062936,706760,1415883,200283,2254978,652408,16776268,405286,2682023,70667,200283,2255636,237792,1062934,292920,237792,292920,1062936,6933273,952496,2682023,952496,14562728,200283,2785672,292920,3324576,1415883,200283,952496,2682023,1190192,2255636,2612585,200283,292920,2682023,14562728,292920,1062934,1190192,1415883,2682023,2785672
21/Oct/2021:14:54:35,1415883,200283,16776268,1190192,373028,248317,952496,14562728,2682023,200283,2682023,271032,1190192,3324576,14394792,14562728,1062934,1062936,317364,652408,3324576,14562728,14562728,2932002,2667879,145032,14562728,2667879,660600,2785672,14394792,2773384,317364,2682023,1062934,1415883,1415883,3324576,952496,14562728,207000,1415883,2785672,14394792,2381102,1062934,200283,292920,1190192,1192640
21/Oct/2021:14:54:40,1062936,292920,498008,2682023,2381102,2682023,2682023,1062936,200283,660600,1062936,2667879,310672,16776268,1510800,952496,70667,1062934,1190192,1062936,317364,16776268,2682023,10635092,660600,76234,652408,1062936,2785672,2682023,2682023,1415883,660600,76234,207000,308796,505568,405286,309197,876752,2667879,1604653,308796,2254978,2667879,1415883,952496,308796,952496,292920
21/Oct/2021:14:54:45,2785672,2667879,292920,14562728,14562728,876752,1192640,308796,292920,317364,1062936,2682023,1192640,309197,263570,1415883,2612585,2682023,1062936,652408,248317,1415883,292920,2381102,3324576,1415883,271032,309197,2785672,2682023,405286,1062936,308796,4780776,200283,660600,2682023,1062934,14562728,1190192,660600,952496,2667879,2634516,2381102,660600,1192640,2682023,292920,292920
21/Oct/2021:14:54:50,890396,14562728,2682023,1415883,200283,3324576,281102,2667879,292920,145032,1062934,1192640,1062936,2785672,2682023,1062934,76234,2682023,2682023,14394792,498008,3324576,14562728,2254978,660600,505568,952496,1192640,200283,1062934,1190192,2381102,2725736,1062936,2773384,207000,876752,1415883,2785672,14562728,144120,2682023,292920,1192640,14562728,200283,14394792,317364,3324576,1190192
21/Oct/2021:14:54:55,2785672,3324576,2667879,3324576,76234,498008,131136,317364,1192640,1401072,1062934,131136,1062936,2785672,1062934,2682023,1194288,2254978,2725736,14562728,389152,1190192,890396,76234,118214,652408,317364,1426908,2785672,660600,876752,2381102,890332,271032,2703092,292920,292920,200283,2682023,1062936,1062936,2785672,2773384,2612585,2773384,1062936,1457456,248317,1415883,1426908
